Timestamp,Device_Name,Event_Type,Severity,Duration_Minutes,Source_IP,Destination_IP,Port_Number,Protocol,Resolved
2024-01-10 07:23:00,Srv C,Unauthorized Access,critical,167.0,192.168.219.46,10.0.32.236,3373,QUIC,No
2024-01-18 22:47:00,Edge_Proxy,Unauthorized Access,med,175.0,192.168.151.23,10.0.13.198,1475,QUIC,No
2024-01-03 11:56:00,Switch-B,Firmware Crash,moderate,105.0,192.168.171.171,10.0.251.111,310,ICMP,Yes
01/02/2024 08:11,Server_C,Connection Lost,Severe,130.0,192.168.199.251,10.0.63.168,2279,Tcp,Yes
2024-02-02 13:15:00,Server_C,Firmware Crash,moderate,177.0,???.???.???.???,10.0.240.197,1192,icmp,No
2024-02-01 15:24:00,DB_Z,Slow Network,LOW,122.0,192.168.56.204,10.0.98.116,2835,DNS,No
2024-01-10 03:01:00,DB_Z,Hardware Failure,critical,171.0,192.168.67.80,10.0.131.89,1515,UDP,Yes
2024-01-24 12:53:00,Switch-B,Hardware Failure,critical,35.0,192.168.46.241,10.0.209.177,1282,icmp,No
2024-02-14 15:39:00,Switch-B,DDoS Attack,moderate,46.0,192.168.32.171,10.0.223.33,6883,DNS,No
2024-02-05 05:16:00,Router A,High Latency,med,170.0,192.168.242.244,10.0.14.160,3525,udp,No
2024-01-05 21:17:00,Switch-B,High Latency,low,100.0,192.168.88.101,10.0.112.57,58,DNS,Yes
2024-01-18 12:57:00,Edge_Proxy,Unauthorized Access,low,76.0,192.168.80.147,10.0.158.87,5681,Tcp,Yes
2024-01-17 21:29:00,Srv C,Connection Lost,moderate,44.0,192.168.217.58,10.0.219.61,1802,DNS,Yes
2024-02-03 18:22:00,DB_Z,DDoS Attack,Severe,164.0,192.168.205.164,10.0.229.92,5900,TLS,No
2024-02-17 21:01:00,Access_Point_Y,High Latency,MEDIUM,132.0,192.168.214.151,10.0.127.124,7519,tcp,No
2024-02-11 03:26:00,Router A,DDoS Attack,med,170.0,192.168.175.124,10.0.48.201,75,DNS,Yes
2024-02-12 23:35:00,Router A,High Latency,High,,192.168.95.89,10.0.104.80,482,TLS,Yes
2024-01-08 12:58:00,Srv C,High Latency,moderate,97.0,192.168.229.254,10.0.79.198,505,UDP,Yes
2024-01-23 00:59:00,Server_C,Slow Network,high,43.0,192.168.4.68,10.0.6.171,2988,Tcp,Yes
2024-01-31 02:24:00,Router A,Unauthorized Access,low,49.0,192.168.98.113,10.0.106.17,4307,icmp,Yes
2024-01-22 20:01:00,Edge_Proxy,Firmware Crash,CRITICAL,44.0,192.168.169.28,10.0.206.110,1261,TLS,No
2024-02-04 06:35:00,Load_Balancer_1,Packet Loss,Severe,72.0,192.168.209.158,10.0.18.136,4768,Tcp,Yes
2024-01-30 12:04:00,Load_Balancer_1,DDoS Attack,critical,124.0,192.168.74.169,10.0.9.248,4686,DNS,Yes
2024-02-04 14:39:00,Firewall X,Packet Loss,Severe,135.0,192.168.96.85,10.0.96.116,3462,TLS,No
2024-02-17 23:34:00,DB_Z,Connection Lost,High,150.0,192.168.168.228,10.0.4.72,8000,Tcp,Yes
2024-01-30 00:10:00,Srv C,Firmware Crash,MEDIUM,68.0,192.168.57.19,10.0.20.85,7631,UDP,No
2024-02-06 16:00:00,Srv C,Connection Lost,MEDIUM,117.0,192.168.108.175,10.0.83.60,5938,Tcp,No
2024-01-03 23:33:00,DB_Z,High Latency,CRITICAL,35.0,192.168.123.116,10.0.250.120,578,DNS,No
2024-01-28 06:34:00,DB_Z,High Latency,LOW,140.0,192.168.116.116,10.0.127.157,3612,udp,Yes
2024-02-01 18:28:00,Load_Balancer_1,Slow Network,Severe,76.0,192.168.2.134,10.0.16.218,2346,udp,No
2024-01-02 05:33:00,Switch-B,Unauthorized Access,high,172.0,192.168.165.183,10.0.55.46,6990,Tcp,No
2024-02-12 23:48:00,Router A,Connection Lost,low,,192.168.79.7,10.0.12.242,3368,UDP,Yes
2024-01-15 02:18:00,Router A,Slow Network,critical,5.0,192.168.185.105,10.0.112.156,1161,UDP,Yes
2024-01-10 12:02:00,Server_C,Connection Lost,Severe,22.0,192.168.85.15,10.0.189.28,3057,ICMP,No
2024-01-07 19:58:00,Load_Balancer_1,Packet Loss,LOW,69.0,192.168.75.215,10.0.111.75,5654,UDP,Yes
01/27/2024 06:33,Server_C,High Latency,critical,124.0,192.168.10.51,10.0.200.202,4361,Tcp,No
2024-02-17 13:48:00,Load_Balancer_1,Slow Network,high,19.0,192.168.137.85,10.0.19.63,5900,TLS,Yes
2024-01-13 06:17:00,Load_Balancer_1,Firmware Crash,High,11.0,192.168.228.45,10.0.32.238,5521,ICMP,No
2024-02-05 17:54:00,Firewall X,High Latency,med,135.0,192.168.47.236,10.0.149.174,2263,TLS,No
2024-02-04 05:51:00,Server_C,Firmware Crash,high,74.0,192.168.157.129,10.0.128.240,7355,DNS,No
2024-01-24 12:36:00,Srv C,Connection Lost,High,6.0,192.168.243.88,10.0.38.207,5877,QUIC,Yes
2024-01-17 15:41:00,Router A,High Latency,MEDIUM,136.0,192.168.238.16,10.0.235.91,6283,ICMP,Yes
2024-01-19 11:22:00,Switch-B,Hardware Failure,low,110.0,192.168.243.131,10.0.157.40,7073,TLS,Yes
2024-02-13 17:09:00,Server_C,DDoS Attack,moderate,135.0,192.168.69.168,10.0.99.104,1845,DNS,Yes
02/18/2024 07:13,Firewall X,Packet Loss,Severe,137.0,192.168.254.204,10.0.170.139,Unknown,QUIC,Yes
2024-02-02 10:48:00,Firewall X,Packet Loss,LOW,106.0,192.168.194.122,10.0.16.193,2377,tcp,Yes
2024-02-10 18:37:00,Router A,Slow Network,High,74.0,192.168.131.80,10.0.17.238,2619,UDP,Yes
2024-01-24 01:59:00,Server_C,Connection Lost,MEDIUM,6.0,192.168.47.233,10.0.85.65,7469,tcp,No
2024-01-05 14:11:00,Firewall X,Hardware Failure,high,87.0,192.168.18.73,10.0.183.69,7919,QUIC,Yes
2024-01-27 04:32:00,Router A,DDoS Attack,LOW,117.0,192.168.146.45,10.0.59.213,5845,QUIC,Yes
2024-02-18 07:10:00,Server_C,Downtime,LOW,19.0,192.168.20.80,10.0.63.206,695,tcp,No
2024-01-18 14:21:00,Server_C,Connection Lost,high,171.0,192.168.253.92,10.0.196.135,3774,tcp,Yes
01/21/2024 03:57,Load_Balancer_1,Slow Network,High,100.0,192.168.1.149,10.0.73.98,4761,tcp,Yes
2024-01-01 12:32:00,Router A,Firmware Crash,CRITICAL,,192.168.192.171,10.0.86.228,1700,QUIC,Yes
01/26/2024 06:32,Edge_Proxy,Packet Loss,med,26.0,192.168.18.43,10.0.193.220,6828,tcp,Yes
2024-01-07 19:05:00,Switch-B,Slow Network,Severe,51.0,192.168.116.24,10.0.57.5,3925,Tcp,No
01/07/2024 00:11,Router A,Slow Network,critical,55.0,192.168.158.202,10.0.30.74,2000,TLS,No
2024-02-03 11:10:00,Switch-B,Hardware Failure,high,50.0,192.168.79.56,10.0.206.159,524,icmp,No
2024-02-05 14:00:00,Firewall X,Connection Lost,High,44.0,192.168.106.128,10.0.151.154,7113,TLS,No
2024-01-12 12:35:00,Server_C,High Latency,CRITICAL,51.0,192.168.100.215,10.0.0.183,2531,QUIC,Yes
2024-01-30 10:43:00,Server_C,Unauthorized Access,High,45.0,192.168.134.163,10.0.211.212,7243,tcp,No
2024-01-09 16:15:00,Edge_Proxy,Packet Loss,MEDIUM,161.0,???.???.???.???,10.0.132.163,6364,TLS,No
2024-02-05 06:28:00,Server_C,Connection Lost,MEDIUM,94.0,192.168.153.208,10.0.89.204,Unknown,QUIC,No
2024-02-13 08:05:00,Server_C,Slow Network,CRITICAL,144.0,192.168.180.98,10.0.163.217,1164,udp,No
2024-02-03 05:17:00,Router A,Slow Network,critical,87.0,192.168.169.25,10.0.21.144,4825,icmp,Yes
2024-01-08 16:26:00,Switch-B,Unauthorized Access,LOW,8.0,192.168.254.92,10.0.55.2,333,ICMP,Yes
2024-02-08 03:27:00,Edge_Proxy,Unauthorized Access,low,61.0,192.168.119.156,10.0.8.87,7843,ICMP,No
2024-02-04 03:24:00,Access_Point_Y,Packet Loss,High,29.0,192.168.12.123,10.0.248.113,7072,ICMP,Yes
2024-01-17 05:47:00,Srv C,Hardware Failure,high,69.0,192.168.42.217,10.0.83.75,6723,QUIC,Yes
2024-01-17 09:28:00,Srv C,Packet Loss,critical,82.0,192.168.213.198,10.0.53.126,2466,UDP,No
2024-01-07 14:55:00,Edge_Proxy,Firmware Crash,critical,47.0,192.168.182.21,10.0.205.188,6249,TLS,Yes
2024-02-10 21:04:00,Access_Point_Y,Downtime,low,177.0,192.168.39.54,10.0.199.122,6262,TLS,Yes
2024-01-19 19:20:00,DB_Z,Unauthorized Access,critical,27.0,192.168.30.72,10.0.116.200,3906,QUIC,Yes
2024-01-15 03:09:00,Srv C,Hardware Failure,moderate,143.0,192.168.105.64,10.0.209.54,6416,QUIC,No
2024-02-02 21:27:00,Server_C,DDoS Attack,critical,164.0,192.168.6.22,10.0.46.127,5892,tcp,Yes
2024-01-13 20:34:00,Server_C,Unauthorized Access,Severe,45.0,192.168.137.189,10.0.178.112,2863,UDP,No
01/06/2024 12:33,DB_Z,Downtime,MEDIUM,18.0,192.168.101.163,10.0.214.184,1469,TLS,No
2024-01-17 20:13:00,Edge_Proxy,DDoS Attack,low,45.0,192.168.42.163,10.0.253.212,3595,TLS,No
2024-01-17 06:50:00,Edge_Proxy,Unauthorized Access,MEDIUM,158.0,192.168.16.74,10.0.229.7,804,icmp,No
2024-02-10 08:50:00,Router A,High Latency,CRITICAL,81.0,192.168.144.174,10.0.6.139,7919,TLS,Yes
2024-02-01 11:27:00,Firewall X,Hardware Failure,Severe,12.0,192.168.142.247,10.0.91.247,716,tcp,No
2024-01-23 16:42:00,Srv C,Packet Loss,Severe,166.0,192.168.195.51,10.0.115.105,1152,TLS,No
2024-01-05 10:28:00,Switch-B,Downtime,med,144.0,192.168.63.254,10.0.108.226,3012,icmp,No
2024-02-12 09:04:00,Switch-B,Downtime,med,152.0,192.168.166.86,10.0.198.103,4952,Tcp,No
2024-01-11 17:13:00,DB_Z,Firmware Crash,med,164.0,192.168.154.226,10.0.72.134,6657,QUIC,Yes
2024-02-03 17:07:00,DB_Z,Connection Lost,CRITICAL,99.0,192.168.186.248,10.0.198.101,7832,TLS,No
01/29/2024 14:47,Firewall X,Connection Lost,low,146.0,192.168.116.220,10.0.10.192,6661,TLS,No
2024-01-03 02:56:00,Server_C,Firmware Crash,CRITICAL,16.0,192.168.207.241,10.0.142.220,7127,TLS,No
2024-02-15 18:38:00,DB_Z,DDoS Attack,moderate,159.0,192.168.133.116,10.0.199.116,4505,ICMP,No
2024-01-23 18:32:00,Load_Balancer_1,Unauthorized Access,med,39.0,192.168.33.6,10.0.46.225,2835,Tcp,Yes
01/20/2024 11:30,Firewall X,High Latency,low,69.0,192.168.153.213,10.0.141.212,1761,icmp,No
2024-01-09 00:23:00,Router A,Firmware Crash,Severe,164.0,192.168.43.236,10.0.213.136,2446,udp,No
2024-01-03 00:39:00,Access_Point_Y,Unauthorized Access,CRITICAL,63.0,192.168.62.234,10.0.191.40,2017,tcp,Yes
2024-01-21 02:24:00,DB_Z,High Latency,low,32.0,192.168.197.16,10.0.96.240,6871,TLS,No
2024-02-12 15:18:00,DB_Z,DDoS Attack,low,153.0,192.168.114.63,10.0.244.171,4429,icmp,No
2024-02-15 01:07:00,DB_Z,Downtime,MEDIUM,,192.168.219.230,10.0.131.44,714,ICMP,No
2024-01-25 04:59:00,Access_Point_Y,Hardware Failure,CRITICAL,77.0,192.168.114.233,10.0.69.175,5284,QUIC,No
2024-02-10 05:45:00,Firewall X,DDoS Attack,LOW,10.0,192.168.6.40,10.0.106.44,6845,TLS,No
2024-01-30 16:59:00,Switch-B,Unauthorized Access,High,139.0,192.168.89.186,10.0.179.107,7440,tcp,Yes
2024-02-12 17:37:00,Edge_Proxy,Downtime,low,35.0,192.168.10.177,10.0.36.150,7473,QUIC,No
2024-01-18 22:23:00,Router A,Packet Loss,Severe,60.0,192.168.12.126,10.0.15.116,3081,icmp,No
2024-02-07 02:27:00,Router A,Connection Lost,low,95.0,192.168.29.179,10.0.45.142,677,ICMP,Yes
2024-02-14 00:11:00,Router A,Packet Loss,CRITICAL,166.0,192.168.140.77,10.0.159.201,4047,udp,Yes
01/04/2024 02:37,Switch-B,Downtime,CRITICAL,13.0,192.168.135.255,10.0.180.242,Unknown,tcp,Yes
2024-01-20 17:14:00,DB_Z,Hardware Failure,high,167.0,192.168.174.61,10.0.60.89,2128,DNS,No
2024-02-02 10:40:00,Router A,Downtime,high,21.0,192.168.82.83,10.0.152.201,187,icmp,Yes
2024-01-25 14:40:00,Firewall X,Unauthorized Access,low,62.0,192.168.154.126,10.0.128.223,3666,ICMP,No
01/23/2024 22:17,Router A,Connection Lost,med,39.0,192.168.189.150,10.0.153.91,4629,UDP,No
2024-02-16 14:44:00,Srv C,DDoS Attack,MEDIUM,21.0,192.168.200.53,10.0.92.209,4703,QUIC,No
2024-02-15 14:40:00,Router A,Unauthorized Access,High,,192.168.255.78,10.0.6.51,Unknown,UDP,Yes
2024-02-16 09:11:00,Firewall X,Unauthorized Access,CRITICAL,102.0,192.168.80.104,10.0.5.220,1210,tcp,No
2024-02-07 18:27:00,Srv C,Unauthorized Access,LOW,134.0,192.168.91.17,10.0.145.186,3411,UDP,No
2024-02-18 01:39:00,Srv C,Connection Lost,med,87.0,192.168.199.5,10.0.47.236,3500,udp,Yes
02/14/2024 12:35,Firewall X,Slow Network,Severe,64.0,192.168.37.3,10.0.141.35,6891,UDP,Yes
2024-01-17 20:30:00,DB_Z,Slow Network,LOW,125.0,192.168.59.213,10.0.162.72,772,TLS,No
2024-02-06 14:34:00,Server_C,Unauthorized Access,MEDIUM,27.0,192.168.50.226,10.0.84.185,3068,TLS,No
2024-01-04 20:30:00,Load_Balancer_1,High Latency,CRITICAL,171.0,192.168.201.68,10.0.199.124,2672,Tcp,No
2024-01-29 04:18:00,Access_Point_Y,Unauthorized Access,moderate,96.0,192.168.196.106,10.0.146.91,5851,Tcp,Yes
2024-02-05 06:48:00,Access_Point_Y,Unauthorized Access,med,117.0,192.168.5.214,10.0.41.86,1172,icmp,Yes
2024-01-26 03:40:00,Router A,Connection Lost,CRITICAL,69.0,192.168.174.196,10.0.182.183,1487,ICMP,No
2024-01-09 13:11:00,DB_Z,Connection Lost,low,106.0,192.168.6.39,10.0.176.172,7584,TLS,No
2024-01-14 19:01:00,Firewall X,Packet Loss,MEDIUM,122.0,192.168.125.9,10.0.238.50,3428,Tcp,No
2024-01-02 03:35:00,Router A,DDoS Attack,high,82.0,192.168.123.154,10.0.251.67,2313,icmp,No
2024-02-14 23:26:00,Access_Point_Y,Packet Loss,High,162.0,192.168.117.102,10.0.139.204,2359,QUIC,No
02/10/2024 01:46,Load_Balancer_1,Firmware Crash,moderate,108.0,192.168.1.72,10.0.77.221,3415,TLS,No
2024-01-14 16:17:00,Switch-B,Packet Loss,MEDIUM,52.0,192.168.35.174,10.0.149.235,4960,ICMP,No
2024-02-02 13:29:00,Firewall X,Slow Network,High,7.0,192.168.52.223,10.0.234.62,4931,icmp,Yes
2024-01-05 08:40:00,Load_Balancer_1,Unauthorized Access,high,38.0,192.168.37.181,10.0.6.36,3011,ICMP,No
2024-01-29 18:50:00,Switch-B,DDoS Attack,High,147.0,192.168.86.157,10.0.161.32,4738,DNS,Yes
2024-01-03 19:31:00,Switch-B,Unauthorized Access,low,21.0,192.168.174.196,10.0.17.48,7459,icmp,Yes
02/06/2024 04:13,Access_Point_Y,DDoS Attack,CRITICAL,89.0,192.168.221.27,10.0.19.38,8021,udp,No
2024-01-01 05:36:00,Edge_Proxy,Unauthorized Access,moderate,128.0,192.168.54.153,10.0.71.223,2844,Tcp,Yes
2024-01-23 19:12:00,Srv C,High Latency,Severe,156.0,192.168.185.126,10.0.202.227,415,tcp,Yes
2024-01-16 23:47:00,Router A,Downtime,MEDIUM,137.0,192.168.217.214,10.0.80.62,4925,UDP,No
2024-02-03 00:00:00,Load_Balancer_1,Packet Loss,MEDIUM,75.0,192.168.206.252,10.0.23.48,386,DNS,No
2024-02-12 05:08:00,Switch-B,High Latency,Severe,30.0,192.168.128.111,10.0.60.144,6288,UDP,Yes
2024-02-01 04:36:00,DB_Z,Connection Lost,critical,69.0,192.168.185.202,10.0.82.246,4502,DNS,Yes
2024-01-21 00:50:00,Router A,Packet Loss,med,103.0,192.168.137.217,10.0.112.174,419,UDP,No
2024-01-27 03:23:00,Load_Balancer_1,Hardware Failure,med,31.0,192.168.90.166,10.0.142.74,6154,icmp,No
2024-02-08 15:54:00,Server_C,Slow Network,low,158.0,192.168.7.152,10.0.55.53,2633,Tcp,Yes
2024-01-31 11:25:00,Router A,Unauthorized Access,low,56.0,192.168.162.81,10.0.202.181,7064,tcp,Yes
2024-01-28 08:51:00,Switch-B,Firmware Crash,moderate,166.0,192.168.49.49,10.0.149.228,2096,ICMP,No
2024-02-16 21:56:00,Edge_Proxy,High Latency,High,,192.168.45.208,10.0.168.50,Unknown,ICMP,No
2024-01-08 13:16:00,Load_Balancer_1,Downtime,moderate,117.0,192.168.136.219,10.0.116.249,5787,Tcp,No
2024-01-24 04:14:00,Load_Balancer_1,Slow Network,moderate,35.0,192.168.12.178,10.0.234.57,5503,ICMP,Yes
2024-01-29 03:11:00,Load_Balancer_1,Unauthorized Access,CRITICAL,88.0,192.168.141.86,10.0.165.235,203,tcp,No
2024-01-01 07:02:00,Router A,Connection Lost,CRITICAL,19.0,192.168.1.90,10.0.191.132,378,QUIC,Yes
2024-01-29 23:45:00,Router A,Hardware Failure,low,59.0,192.168.92.72,10.0.218.138,2842,UDP,No
2024-01-11 16:25:00,Srv C,Packet Loss,MEDIUM,57.0,192.168.120.114,10.0.85.157,1762,udp,Yes
2024-01-03 05:36:00,Access_Point_Y,High Latency,critical,109.0,192.168.213.170,10.0.180.171,3393,udp,No
2024-02-14 14:02:00,Router A,Packet Loss,low,8.0,192.168.228.66,10.0.174.9,1809,TLS,No
2024-01-21 09:09:00,Server_C,Firmware Crash,High,136.0,192.168.108.204,10.0.132.35,1934,icmp,Yes
2024-02-15 07:25:00,Switch-B,Downtime,high,172.0,192.168.164.171,10.0.24.231,790,Tcp,No
2024-01-04 19:41:00,Router A,Unauthorized Access,High,,192.168.251.115,10.0.75.110,465,ICMP,Yes
2024-01-07 07:07:00,Router A,DDoS Attack,moderate,148.0,192.168.254.227,10.0.158.203,1633,DNS,Yes
2024-01-07 21:42:00,Firewall X,High Latency,High,105.0,192.168.146.108,10.0.51.29,260,Tcp,Yes
2024-01-14 07:29:00,Switch-B,Unauthorized Access,high,118.0,192.168.145.91,10.0.22.2,7260,ICMP,Yes
2024-01-10 11:24:00,Firewall X,Firmware Crash,med,168.0,192.168.114.20,10.0.120.220,1484,TLS,No
2024-01-20 08:37:00,Load_Balancer_1,DDoS Attack,MEDIUM,58.0,192.168.147.178,10.0.35.118,4280,TLS,No
2024-01-16 16:23:00,Edge_Proxy,Packet Loss,CRITICAL,100.0,192.168.62.11,10.0.231.67,1793,QUIC,No
2024-01-18 09:32:00,Router A,Slow Network,MEDIUM,90.0,192.168.252.34,10.0.80.58,5540,TLS,No
2024-01-02 07:16:00,Load_Balancer_1,High Latency,CRITICAL,151.0,192.168.164.230,10.0.190.38,Unknown,QUIC,No
2024-02-15 01:42:00,Router A,Slow Network,critical,101.0,192.168.13.254,10.0.153.150,3455,ICMP,No
2024-02-15 07:09:00,Srv C,Firmware Crash,CRITICAL,177.0,192.168.234.92,10.0.216.145,938,Tcp,Yes
2024-02-11 05:28:00,Firewall X,High Latency,CRITICAL,7.0,192.168.76.151,10.0.161.69,7826,TLS,Yes
02/06/2024 11:43,Access_Point_Y,DDoS Attack,moderate,164.0,192.168.0.238,10.0.109.234,3627,UDP,Yes
2024-02-15 23:53:00,Firewall X,High Latency,high,158.0,192.168.109.254,10.0.185.16,5205,QUIC,No
2024-01-24 10:48:00,Switch-B,Slow Network,High,164.0,192.168.156.118,10.0.110.77,2531,DNS,No
2024-02-18 08:19:00,Server_C,Packet Loss,med,110.0,192.168.217.30,10.0.165.17,2939,udp,Yes
01/15/2024 20:27,Edge_Proxy,Downtime,CRITICAL,137.0,192.168.28.35,10.0.19.245,1845,udp,No
2024-02-13 16:43:00,Firewall X,Connection Lost,Severe,47.0,192.168.102.218,10.0.125.147,3611,udp,Yes
2024-01-26 14:26:00,Srv C,Downtime,low,,192.168.168.217,10.0.49.140,3379,Tcp,No
2024-01-26 17:03:00,Router A,Downtime,med,148.0,192.168.28.2,10.0.93.82,7576,QUIC,No
2024-01-31 05:56:00,Router A,Slow Network,med,38.0,192.168.95.242,10.0.53.181,3448,DNS,Yes
2024-02-13 02:31:00,Router A,DDoS Attack,Severe,63.0,192.168.169.84,10.0.53.181,4545,UDP,No
2024-01-08 20:49:00,Access_Point_Y,Connection Lost,Severe,20.0,192.168.31.47,10.0.223.217,7989,Tcp,No
2024-01-02 13:37:00,Switch-B,DDoS Attack,low,132.0,192.168.224.61,10.0.152.115,4743,QUIC,Yes
2024-02-17 13:05:00,DB_Z,Packet Loss,CRITICAL,174.0,192.168.182.9,10.0.197.159,7479,UDP,Yes
2024-01-17 09:22:00,Load_Balancer_1,Packet Loss,High,27.0,192.168.212.17,10.0.101.69,5022,icmp,Yes
01/24/2024 01:25,Firewall X,Downtime,moderate,95.0,192.168.218.48,10.0.54.57,5895,TLS,No
2024-01-26 03:15:00,Srv C,DDoS Attack,low,59.0,192.168.140.8,10.0.24.123,3619,tcp,Yes
2024-01-10 16:22:00,Load_Balancer_1,DDoS Attack,low,9.0,192.168.215.54,10.0.191.27,Unknown,TLS,No
2024-01-25 22:01:00,Switch-B,Slow Network,moderate,139.0,192.168.212.0,10.0.90.115,7521,DNS,Yes
01/30/2024 16:46,DB_Z,Slow Network,moderate,173.0,192.168.210.50,10.0.90.235,3993,DNS,Yes
2024-01-31 10:16:00,Switch-B,Connection Lost,med,49.0,???.???.???.???,10.0.81.68,6879,tcp,Yes
2024-01-14 17:25:00,Router A,DDoS Attack,MEDIUM,73.0,192.168.134.63,10.0.171.69,Unknown,TLS,Yes
2024-01-23 17:29:00,Server_C,Slow Network,high,160.0,192.168.114.36,10.0.9.92,4227,ICMP,Yes
2024-02-01 02:58:00,Router A,Firmware Crash,MEDIUM,,192.168.82.55,10.0.77.26,2403,QUIC,Yes
2024-01-10 18:34:00,DB_Z,Connection Lost,CRITICAL,138.0,192.168.160.184,10.0.28.43,2660,Tcp,No
2024-01-22 16:15:00,Router A,Connection Lost,MEDIUM,65.0,???.???.???.???,10.0.115.244,7058,icmp,Yes
2024-01-08 17:50:00,Edge_Proxy,Hardware Failure,Severe,55.0,192.168.209.100,10.0.177.238,6233,Tcp,Yes
2024-01-20 21:18:00,Router A,DDoS Attack,CRITICAL,11.0,192.168.80.30,10.0.43.109,573,QUIC,No
01/04/2024 17:47,Load_Balancer_1,Hardware Failure,low,44.0,192.168.203.177,10.0.62.102,3077,DNS,No
2024-01-10 21:27:00,Edge_Proxy,Firmware Crash,moderate,116.0,192.168.225.210,10.0.243.64,7135,tcp,Yes
2024-01-12 09:31:00,Firewall X,High Latency,med,174.0,???.???.???.???,10.0.127.230,2107,DNS,Yes
2024-01-10 18:58:00,DB_Z,Connection Lost,high,124.0,192.168.6.212,10.0.182.70,6154,udp,No
01/07/2024 10:52,Server_C,Connection Lost,critical,145.0,192.168.102.207,10.0.91.113,449,UDP,Yes
02/16/2024 11:04,Access_Point_Y,High Latency,Severe,41.0,192.168.236.200,10.0.75.242,3692,ICMP,Yes
2024-01-29 09:47:00,Srv C,Connection Lost,med,168.0,192.168.117.148,10.0.102.75,3974,icmp,No
01/14/2024 02:35,Srv C,Packet Loss,low,16.0,192.168.92.185,10.0.108.57,2823,icmp,Yes
2024-01-26 20:54:00,DB_Z,Downtime,critical,159.0,192.168.18.70,10.0.181.208,5517,QUIC,No
2024-01-02 16:54:00,Switch-B,Firmware Crash,MEDIUM,29.0,192.168.3.222,10.0.25.42,6179,tcp,Yes
2024-01-17 15:05:00,Router A,Downtime,LOW,153.0,192.168.142.33,10.0.24.12,1505,TLS,Yes
2024-02-09 13:54:00,DB_Z,Connection Lost,high,108.0,192.168.93.159,10.0.95.139,7250,ICMP,No
2024-02-06 23:03:00,DB_Z,Hardware Failure,critical,176.0,192.168.165.138,10.0.134.93,1464,Tcp,Yes
2024-01-03 14:44:00,Server_C,Packet Loss,low,15.0,192.168.144.125,10.0.173.7,4282,udp,No
2024-01-28 07:31:00,Load_Balancer_1,High Latency,High,37.0,192.168.247.69,10.0.26.124,5105,ICMP,No
2024-01-07 15:58:00,Srv C,DDoS Attack,moderate,75.0,192.168.128.167,10.0.191.254,7388,UDP,No
2024-02-07 09:52:00,Srv C,Slow Network,CRITICAL,78.0,192.168.212.235,10.0.241.75,285,tcp,Yes
2024-01-31 14:35:00,Switch-B,Hardware Failure,critical,28.0,192.168.162.184,10.0.17.201,4459,icmp,No
2024-02-04 07:03:00,Firewall X,DDoS Attack,MEDIUM,28.0,192.168.193.75,10.0.64.114,6692,tcp,No
2024-01-29 15:39:00,Router A,Connection Lost,low,,192.168.151.180,10.0.129.159,1065,DNS,Yes
2024-01-05 23:16:00,Switch-B,High Latency,Severe,15.0,192.168.250.131,10.0.85.112,7203,tcp,No
2024-01-31 12:20:00,Firewall X,DDoS Attack,med,178.0,192.168.178.179,10.0.30.5,3375,ICMP,Yes
2024-01-11 08:45:00,Edge_Proxy,Slow Network,CRITICAL,43.0,192.168.35.233,10.0.126.171,24,ICMP,Yes
2024-02-14 06:21:00,Router A,DDoS Attack,low,177.0,192.168.155.51,10.0.80.86,5336,tcp,Yes
2024-01-29 02:39:00,Edge_Proxy,Hardware Failure,med,172.0,192.168.134.143,10.0.211.123,4987,UDP,Yes
2024-01-13 21:32:00,Edge_Proxy,Connection Lost,low,36.0,192.168.45.51,10.0.103.210,7973,udp,No
2024-02-06 05:28:00,DB_Z,Packet Loss,High,54.0,192.168.28.38,10.0.253.30,1201,icmp,Yes
2024-01-25 21:59:00,Switch-B,Packet Loss,MEDIUM,150.0,192.168.23.47,10.0.111.235,4192,UDP,Yes
01/26/2024 05:06,Switch-B,Unauthorized Access,critical,10.0,192.168.16.154,10.0.150.148,6966,TLS,Yes
2024-01-18 21:48:00,Load_Balancer_1,Unauthorized Access,moderate,148.0,192.168.176.87,10.0.127.129,3136,TLS,No
01/09/2024 22:38,Firewall X,Packet Loss,med,150.0,192.168.214.35,10.0.67.14,6486,udp,Yes
2024-01-11 06:51:00,Access_Point_Y,Hardware Failure,moderate,136.0,192.168.37.241,10.0.142.152,3969,icmp,Yes
2024-01-01 19:44:00,Access_Point_Y,Packet Loss,LOW,178.0,192.168.214.30,10.0.227.54,7235,icmp,Yes
2024-02-17 05:10:00,Load_Balancer_1,Downtime,high,,192.168.255.94,10.0.219.177,749,UDP,No
2024-01-26 12:33:00,Firewall X,Packet Loss,Severe,,192.168.57.234,10.0.43.214,6557,TLS,No
2024-01-23 22:47:00,Server_C,Connection Lost,high,140.0,192.168.159.96,10.0.182.57,6918,tcp,Yes
2024-01-25 00:47:00,DB_Z,High Latency,critical,103.0,192.168.196.151,10.0.245.71,4788,Tcp,Yes
2024-01-28 06:39:00,Router A,Slow Network,MEDIUM,107.0,192.168.80.249,10.0.175.53,4029,icmp,No
2024-01-21 08:21:00,Srv C,Firmware Crash,CRITICAL,105.0,192.168.106.13,10.0.219.121,1058,icmp,Yes
2024-02-15 13:02:00,Srv C,Unauthorized Access,moderate,77.0,192.168.100.45,10.0.226.125,1058,ICMP,Yes
